Label_Combination,Sample_Count,Percentage,Cumulative_Percentage
"2,1,2,2,1,1,1,0,2",1,0.002358045651763818,86.6982644784003
"2,NA,2,NA,0,NA,NA,0,NA",1,0.002358045651763818,86.70062252405206
"1,0,0,2,2,2,NA,2,NA",1,0.002358045651763818,86.70298056970383
"1,0,NA,1,2,2,2,NA,NA",1,0.002358045651763818,86.7053386153556
"0,1,2,1,1,NA,2,2,0",1,0.002358045651763818,86.70769666100736
"NA,NA,0,0,0,0,0,0,NA",1,0.002358045651763818,86.71005470665912
"1,1,0,0,0,2,2,NA,NA",1,0.002358045651763818,86.71241275231088
"NA,2,1,2,2,NA,1,2,1",1,0.002358045651763818,86.71477079796264
"0,2,NA,2,1,NA,1,0,2",1,0.002358045651763818,86.7171288436144
"2,0,0,2,1,1,2,NA,NA",1,0.002358045651763818,86.71948688926618
"2,1,NA,2,2,1,2,1,2",1,0.002358045651763818,86.72184493491794
"1,2,NA,2,2,NA,2,NA,0",1,0.002358045651763818,86.72420298056971
"2,2,1,NA,2,NA,2,0,2",1,0.002358045651763818,86.72656102622148
"NA,0,1,NA,2,NA,NA,NA,NA",1,0.002358045651763818,86.72891907187324
"2,1,2,1,2,0,2,2,2",1,0.002358045651763818,86.731277117525
"0,1,0,0,2,NA,0,NA,NA",1,0.002358045651763818,86.73363516317676
"1,NA,NA,1,1,2,2,NA,1",1,0.002358045651763818,86.73599320882852
"NA,NA,0,2,1,1,2,NA,NA",1,0.002358045651763818,86.73835125448028
"2,0,2,2,2,0,2,NA,1",1,0.002358045651763818,86.74070930013204
"1,1,NA,NA,NA,1,NA,NA,NA",1,0.002358045651763818,86.74306734578381
"2,0,2,NA,NA,2,NA,2,NA",1,0.002358045651763818,86.74542539143559
"2,2,1,1,1,NA,0,NA,NA",1,0.002358045651763818,86.74778343708735
"NA,2,NA,2,2,0,2,2,2",1,0.002358045651763818,86.75014148273911
"2,2,1,2,2,0,0,NA,1",1,0.002358045651763818,86.75249952839087
"1,NA,2,2,2,NA,2,2,NA",1,0.002358045651763818,86.75485757404263
"2,2,2,NA,2,2,NA,1,2",1,0.002358045651763818,86.75721561969439
"1,1,NA,0,NA,NA,0,2,NA",1,0.002358045651763818,86.75957366534615
"0,1,2,0,2,NA,0,NA,NA",1,0.002358045651763818,86.76193171099793
"NA,NA,2,1,1,2,2,2,1",1,0.002358045651763818,86.76428975664969
"NA,NA,NA,1,1,2,2,2,2",1,0.002358045651763818,86.76664780230145
"0,0,NA,2,0,NA,0,2,2",1,0.002358045651763818,86.76900584795322
"NA,NA,NA,NA,1,0,NA,2,NA",1,0.002358045651763818,86.77136389360498
"0,0,NA,2,2,NA,NA,2,NA",1,0.002358045651763818,86.77372193925675
"2,0,2,1,2,0,2,2,2",1,0.002358045651763818,86.7760799849085
"NA,2,1,NA,NA,NA,2,NA,2",1,0.002358045651763818,86.77843803056027
"2,NA,2,2,2,NA,NA,0,NA",1,0.002358045651763818,86.78079607621203
"2,1,2,2,2,1,NA,2,NA",1,0.002358045651763818,86.7831541218638
"1,2,2,0,2,NA,0,2,0",1,0.002358045651763818,86.78551216751556
"NA,2,0,2,2,2,0,2,NA",1,0.002358045651763818,86.78787021316732
"NA,0,NA,2,2,0,1,NA,NA",1,0.002358045651763818,86.79022825881908
"NA,2,0,1,NA,1,2,2,1",1,0.002358045651763818,86.79258630447086
"NA,NA,1,2,NA,2,2,2,1",1,0.002358045651763818,86.79494435012262
"NA,2,NA,2,2,NA,1,2,NA",1,0.002358045651763818,86.79730239577438
"0,0,0,NA,NA,NA,NA,NA,2",1,0.002358045651763818,86.79966044142614
"0,NA,NA,NA,1,NA,NA,0,NA",1,0.002358045651763818,86.80201848707792
"0,2,2,0,2,NA,2,2,0",1,0.002358045651763818,86.80437653272968
"NA,2,1,NA,NA,1,NA,2,NA",1,0.002358045651763818,86.80673457838144
"2,2,2,2,1,NA,1,2,2",1,0.002358045651763818,86.8090926240332
"NA,2,NA,2,2,NA,NA,0,NA",1,0.002358045651763818,86.81145066968496
"0,2,0,2,2,2,2,NA,0",1,0.002358045651763818,86.81380871533673
"1,NA,NA,1,1,NA,NA,NA,2",1,0.002358045651763818,86.8161667609885
"NA,2,2,2,2,1,NA,1,NA",1,0.002358045651763818,86.81852480664026
"2,2,2,2,1,0,1,0,2",1,0.002358045651763818,86.82088285229203
"2,1,0,2,2,NA,2,2,2",1,0.002358045651763818,86.82324089794379
"1,NA,NA,2,2,NA,2,1,NA",1,0.002358045651763818,86.82559894359555
"2,NA,NA,NA,1,NA,1,2,NA",1,0.002358045651763818,86.82795698924731
"1,2,1,2,2,2,2,1,NA",1,0.002358045651763818,86.83031503489907
"2,2,0,1,2,1,2,NA,NA",1,0.002358045651763818,86.83267308055083
"NA,2,NA,NA,2,NA,2,NA,1",1,0.002358045651763818,86.8350311262026
"NA,0,NA,2,1,1,2,2,2",1,0.002358045651763818,86.83738917185437
"2,1,2,NA,NA,NA,NA,0,NA",1,0.002358045651763818,86.83974721750613
"2,NA,0,2,2,0,2,2,NA",1,0.002358045651763818,86.8421052631579
"2,NA,NA,2,2,2,1,2,2",1,0.002358045651763818,86.84446330880967
"1,1,2,0,0,2,0,2,1",1,0.002358045651763818,86.84682135446143
"NA,0,0,NA,NA,0,2,2,2",1,0.002358045651763818,86.84917940011319
"NA,NA,2,2,1,NA,2,2,1",1,0.002358045651763818,86.85153744576495
"0,2,1,2,2,2,1,2,2",1,0.002358045651763818,86.85389549141671
"1,NA,1,1,2,0,2,2,NA",1,0.002358045651763818,86.85625353706847
"1,2,NA,2,0,2,0,NA,0",1,0.002358045651763818,86.85861158272024
"0,2,2,2,1,NA,2,NA,2",1,0.002358045651763818,86.860969628372
"NA,NA,2,0,2,2,NA,1,NA",1,0.002358045651763818,86.86332767402376
"2,NA,NA,2,0,1,2,2,2",1,0.002358045651763818,86.86568571967554
"1,2,1,2,2,1,2,2,0",1,0.002358045651763818,86.8680437653273
"2,NA,NA,NA,0,NA,NA,NA,1",1,0.002358045651763818,86.87040181097906
"1,2,2,2,1,1,2,2,2",1,0.002358045651763818,86.87275985663082
"1,2,NA,2,NA,NA,NA,1,2",1,0.002358045651763818,86.87511790228258
"1,1,2,2,1,1,1,2,1",1,0.002358045651763818,86.87747594793436
"1,NA,NA,NA,NA,NA,2,1,2",1,0.002358045651763818,86.87983399358612
"0,2,1,2,2,0,2,NA,2",1,0.002358045651763818,86.88219203923788
"0,NA,NA,2,2,1,2,2,2",1,0.002358045651763818,86.88455008488964
"0,NA,2,2,2,NA,0,2,2",1,0.002358045651763818,86.8869081305414
"2,2,NA,2,2,2,NA,1,1",1,0.002358045651763818,86.88926617619317
"2,2,2,NA,NA,1,2,NA,1",1,0.002358045651763818,86.89162422184494
"NA,NA,2,2,0,0,0,NA,NA",1,0.002358045651763818,86.8939822674967
"NA,NA,2,2,1,2,2,1,2",1,0.002358045651763818,86.89634031314847
"2,0,NA,1,2,1,NA,NA,NA",1,0.002358045651763818,86.89869835880023
"2,0,2,NA,2,2,NA,1,NA",1,0.002358045651763818,86.90105640445199
"2,0,0,2,2,1,2,2,0",1,0.002358045651763818,86.90341445010375
"NA,2,NA,2,2,0,NA,0,0",1,0.002358045651763818,86.90577249575551
"0,1,2,2,0,2,2,NA,NA",1,0.002358045651763818,86.90813054140727
"2,NA,1,NA,NA,2,1,NA,1",1,0.002358045651763818,86.91048858705905
"2,1,2,1,2,0,2,0,NA",1,0.002358045651763818,86.91284663271081
"2,2,NA,2,NA,2,2,NA,1",1,0.002358045651763818,86.91520467836257
"0,2,2,NA,2,NA,2,NA,NA",1,0.002358045651763818,86.91756272401435
"2,2,NA,NA,NA,0,NA,1,1",1,0.002358045651763818,86.9199207696661
"2,2,2,NA,NA,NA,1,1,NA",1,0.002358045651763818,86.92227881531787
"0,2,NA,0,2,NA,1,0,2",1,0.002358045651763818,86.92463686096963
"0,2,NA,2,2,2,2,0,0",1,0.002358045651763818,86.92699490662139
"2,NA,1,0,2,2,0,NA,NA",1,0.002358045651763818,86.92935295227315
"0,NA,NA,2,1,0,2,NA,NA",1,0.002358045651763818,86.93171099792491
"2,2,0,2,2,NA,NA,1,NA",1,0.002358045651763818,86.93406904357668
"NA,NA,NA,0,1,NA,NA,NA,2",1,0.002358045651763818,86.93642708922845
"0,2,NA,2,2,1,NA,2,NA",1,0.002358045651763818,86.93878513488022
"0,NA,NA,NA,NA,0,NA,0,NA",1,0.002358045651763818,86.94114318053198
"NA,2,2,NA,0,NA,NA,NA,NA",1,0.002358045651763818,86.94350122618374
"1,1,2,0,2,2,1,2,NA",1,0.002358045651763818,86.9458592718355
"2,2,1,NA,2,NA,0,2,NA",1,0.002358045651763818,86.94821731748726
"NA,1,2,2,2,0,2,1,2",1,0.002358045651763818,86.95057536313902
"1,2,NA,2,2,NA,NA,0,NA",1,0.002358045651763818,86.95293340879078
"1,2,0,0,0,2,0,2,0",1,0.002358045651763818,86.95529145444256
"1,2,2,2,2,NA,0,NA,2",1,0.002358045651763818,86.95764950009432
"1,0,0,2,0,2,2,2,NA",1,0.002358045651763818,86.9600075457461
"2,2,0,NA,NA,2,2,2,NA",1,0.002358045651763818,86.96236559139786
"2,2,1,NA,0,NA,NA,NA,NA",1,0.002358045651763818,86.96472363704962
"1,2,0,2,2,2,0,2,0",1,0.002358045651763818,86.96708168270138
"1,2,2,0,0,2,2,NA,0",1,0.002358045651763818,86.96943972835314
"2,2,2,2,1,NA,1,1,1",1,0.002358045651763818,86.9717977740049
"1,2,NA,1,1,1,2,NA,NA",1,0.002358045651763818,86.97415581965667
"2,NA,NA,0,NA,NA,NA,NA,0",1,0.002358045651763818,86.97651386530843
"2,2,1,2,2,2,NA,NA,NA",1,0.002358045651763818,86.9788719109602
"2,NA,NA,NA,NA,0,2,NA,0",1,0.002358045651763818,86.98122995661195
"2,2,2,2,2,1,0,0,NA",1,0.002358045651763818,86.98358800226373
"NA,1,1,0,2,1,2,NA,0",1,0.002358045651763818,86.98594604791549
"2,2,2,2,NA,0,2,1,2",1,0.002358045651763818,86.98830409356725
"2,1,NA,NA,1,2,2,2,2",1,0.002358045651763818,86.99066213921901
"0,2,1,2,2,2,1,NA,NA",1,0.002358045651763818,86.99302018487079
"2,1,2,2,1,2,0,2,2",1,0.002358045651763818,86.99537823052255
"NA,0,NA,2,0,1,0,NA,1",1,0.002358045651763818,86.99773627617431
"2,NA,NA,NA,NA,0,NA,2,NA",1,0.002358045651763818,87.00009432182607
"2,2,NA,1,1,1,2,2,2",1,0.002358045651763818,87.00245236747783
"0,1,2,NA,NA,NA,NA,NA,2",1,0.002358045651763818,87.00481041312959
"2,1,NA,NA,NA,NA,0,2,NA",1,0.002358045651763818,87.00716845878136
"NA,1,2,2,2,NA,1,2,NA",1,0.002358045651763818,87.00952650443313
"1,2,NA,2,0,1,2,NA,NA",1,0.002358045651763818,87.0118845500849
"NA,2,2,0,2,1,NA,0,NA",1,0.002358045651763818,87.01424259573666
"1,NA,NA,2,2,1,0,NA,NA",1,0.002358045651763818,87.01660064138842
"0,2,1,0,2,2,1,2,NA",1,0.002358045651763818,87.01895868704018
"0,1,0,2,1,2,2,NA,2",1,0.002358045651763818,87.02131673269194
"1,1,0,NA,0,0,2,0,0",1,0.002358045651763818,87.0236747783437
"0,2,NA,NA,NA,1,2,NA,NA",1,0.002358045651763818,87.02603282399546
"0,NA,NA,2,0,1,NA,2,NA",1,0.002358045651763818,87.02839086964723
"0,NA,1,2,2,1,NA,NA,NA",1,0.002358045651763818,87.030748915299
"1,0,0,NA,NA,NA,2,0,2",1,0.002358045651763818,87.03310696095076
"2,1,0,0,0,2,0,NA,0",1,0.002358045651763818,87.03546500660254
"1,0,0,0,2,2,2,2,0",1,0.002358045651763818,87.0378230522543
"NA,2,NA,2,0,NA,NA,NA,0",1,0.002358045651763818,87.04018109790606
"NA,NA,NA,NA,1,2,2,2,2",1,0.002358045651763818,87.04253914355782
"2,0,NA,NA,2,NA,NA,0,NA",1,0.002358045651763818,87.04489718920958
"2,NA,NA,2,1,0,2,NA,2",1,0.002358045651763818,87.04725523486134
"0,2,2,2,0,2,NA,NA,NA",1,0.002358045651763818,87.04961328051311
"2,1,0,2,2,2,NA,2,NA",1,0.002358045651763818,87.05197132616487
"NA,2,2,2,2,NA,1,0,NA",1,0.002358045651763818,87.05432937181664
"2,0,0,NA,2,NA,2,NA,NA",1,0.002358045651763818,87.05668741746841
"NA,NA,2,NA,1,0,NA,NA,NA",1,0.002358045651763818,87.05904546312017
"NA,2,2,0,0,0,NA,0,NA",1,0.002358045651763818,87.06140350877193
"NA,1,NA,0,2,NA,1,NA,NA",1,0.002358045651763818,87.06376155442369
"0,0,NA,1,2,NA,2,NA,2",1,0.002358045651763818,87.06611960007545
"0,1,NA,2,2,0,0,NA,NA",1,0.002358045651763818,87.06847764572721
"0,0,NA,1,NA,NA,NA,NA,NA",1,0.002358045651763818,87.07083569137899
"1,NA,NA,2,0,1,2,NA,NA",1,0.002358045651763818,87.07319373703075
"2,1,NA,0,0,NA,NA,NA,0",1,0.002358045651763818,87.07555178268251
"NA,NA,NA,NA,0,NA,NA,NA,0",1,0.002358045651763818,87.07790982833427
"1,2,1,2,0,2,2,0,2",1,0.002358045651763818,87.08026787398605
"2,1,0,NA,1,2,NA,0,NA",1,0.002358045651763818,87.0826259196378
"NA,2,NA,NA,2,NA,0,0,NA",1,0.002358045651763818,87.08498396528957
"2,0,2,1,NA,NA,1,2,2",1,0.002358045651763818,87.08734201094133
"2,2,NA,1,2,NA,1,1,1",1,0.002358045651763818,87.0897000565931
"2,1,1,1,2,2,2,NA,1",1,0.002358045651763818,87.09205810224486
"1,1,2,2,2,2,0,NA,2",1,0.002358045651763818,87.09441614789662
"NA,2,2,NA,NA,1,2,2,2",1,0.002358045651763818,87.09677419354838
"NA,2,NA,1,1,NA,NA,2,NA",1,0.002358045651763818,87.09913223920015
"2,2,0,2,NA,1,2,2,0",1,0.002358045651763818,87.1014902848519
"1,2,0,0,0,2,0,NA,NA",1,0.002358045651763818,87.10384833050368
"2,NA,2,2,2,2,NA,0,2",1,0.002358045651763818,87.10620637615544
"NA,2,2,2,1,NA,1,2,NA",1,0.002358045651763818,87.10856442180722
"2,0,NA,1,2,0,NA,NA,NA",1,0.002358045651763818,87.11092246745898
"NA,NA,0,2,NA,NA,1,NA,1",1,0.002358045651763818,87.11328051311074
"2,NA,NA,NA,0,NA,2,NA,0",1,0.002358045651763818,87.1156385587625
"2,1,0,2,2,NA,1,NA,2",1,0.002358045651763818,87.11799660441426
"NA,2,0,2,0,NA,1,NA,2",1,0.002358045651763818,87.12035465006602
"2,0,1,NA,2,2,2,1,2",1,0.002358045651763818,87.12271269571778
"1,2,2,NA,NA,2,1,1,NA",1,0.002358045651763818,87.12507074136954
"NA,2,2,1,1,NA,2,2,NA",1,0.002358045651763818,87.12742878702132
"NA,1,2,NA,NA,NA,NA,1,NA",1,0.002358045651763818,87.12978683267309
"NA,NA,1,2,0,0,2,NA,NA",1,0.002358045651763818,87.13214487832485
"0,2,2,0,0,2,0,0,NA",1,0.002358045651763818,87.13450292397661
"1,NA,NA,1,2,NA,2,2,1",1,0.002358045651763818,87.13686096962837
"2,1,NA,1,NA,NA,NA,NA,NA",1,0.002358045651763818,87.13921901528013
"NA,NA,1,1,2,NA,NA,NA,NA",1,0.002358045651763818,87.1415770609319
"NA,0,NA,1,NA,NA,2,NA,NA",1,0.002358045651763818,87.14393510658365
"1,2,0,2,1,2,2,NA,NA",1,0.002358045651763818,87.14629315223543
"2,2,NA,2,1,NA,0,NA,0",1,0.002358045651763818,87.14865119788719
"1,1,1,NA,NA,1,0,NA,NA",1,0.002358045651763818,87.15100924353895
"2,1,2,2,2,2,NA,1,NA",1,0.002358045651763818,87.15336728919073
"2,0,2,NA,NA,0,2,2,1",1,0.002358045651763818,87.15572533484249
"0,NA,0,2,2,NA,0,2,0",1,0.002358045651763818,87.15808338049425
"1,NA,NA,0,2,NA,2,NA,2",1,0.002358045651763818,87.16044142614601
"NA,NA,NA,0,1,2,NA,0,NA",1,0.002358045651763818,87.16279947179777
"2,1,2,1,1,NA,2,1,1",1,0.002358045651763818,87.16515751744954
"NA,2,2,1,1,NA,1,1,1",1,0.002358045651763818,87.1675155631013
"2,NA,2,2,2,NA,NA,1,NA",1,0.002358045651763818,87.16987360875306
"NA,NA,0,0,0,NA,0,NA,NA",1,0.002358045651763818,87.17223165440483
"2,2,0,2,2,NA,NA,2,2",1,0.002358045651763818,87.17458970005659
"2,1,NA,1,2,NA,NA,2,2",1,0.002358045651763818,87.17694774570836
"2,NA,NA,2,2,2,2,0,2",1,0.002358045651763818,87.17930579136012
"1,NA,1,2,2,2,NA,NA,NA",1,0.002358045651763818,87.18166383701188
"2,2,NA,1,1,0,2,NA,NA",1,0.002358045651763818,87.18402188266366
"0,2,2,2,2,NA,0,0,2",1,0.002358045651763818,87.18637992831542
"2,2,2,2,2,1,0,0,0",1,0.002358045651763818,87.18873797396718
"0,NA,NA,2,2,NA,1,1,2",1,0.002358045651763818,87.19109601961894
"2,NA,2,0,1,1,2,0,NA",1,0.002358045651763818,87.1934540652707
"1,NA,2,2,1,0,2,2,2",1,0.002358045651763818,87.19581211092246
"NA,NA,NA,1,0,NA,0,NA,NA",1,0.002358045651763818,87.19817015657424
"NA,0,2,NA,NA,2,2,2,0",1,0.002358045651763818,87.200528202226
"NA,NA,2,NA,NA,0,2,1,0",1,0.002358045651763818,87.20288624787777
"1,2,0,0,2,2,1,NA,2",1,0.002358045651763818,87.20524429352953
"2,0,0,2,1,1,2,NA,2",1,0.002358045651763818,87.20760233918129
"2,2,1,1,1,NA,1,NA,NA",1,0.002358045651763818,87.20996038483305
"2,2,2,NA,1,2,1,2,1",1,0.002358045651763818,87.21231843048481
"NA,NA,0,0,2,NA,0,NA,NA",1,0.002358045651763818,87.21467647613657
"1,1,NA,1,NA,NA,NA,NA,NA",1,0.002358045651763818,87.21703452178834
"NA,NA,NA,NA,1,2,2,NA,1",1,0.002358045651763818,87.2193925674401
"NA,1,0,NA,0,NA,NA,0,NA",1,0.002358045651763818,87.22175061309187
"2,2,2,0,NA,NA,NA,2,NA",1,0.002358045651763818,87.22410865874363
"1,NA,2,NA,NA,2,NA,2,NA",1,0.002358045651763818,87.2264667043954
"NA,0,NA,NA,NA,2,NA,1,0",1,0.002358045651763818,87.22882475004717
"2,0,2,0,NA,2,2,0,2",1,0.002358045651763818,87.23118279569893
"2,2,NA,2,1,NA,1,NA,0",1,0.002358045651763818,87.23354084135069
"2,1,NA,2,1,1,1,NA,1",1,0.002358045651763818,87.23589888700245
"NA,NA,NA,2,1,2,NA,NA,1",1,0.002358045651763818,87.23825693265421
"2,0,NA,2,NA,0,2,2,1",1,0.002358045651763818,87.24061497830597
"2,0,2,NA,NA,NA,NA,1,2",1,0.002358045651763818,87.24297302395775
"2,NA,2,1,2,2,1,2,2",1,0.002358045651763818,87.2453310696095
"2,2,1,1,2,0,2,2,1",1,0.002358045651763818,87.24768911526127
"1,NA,2,NA,NA,0,NA,NA,NA",1,0.002358045651763818,87.25004716091304
"2,NA,NA,1,1,NA,2,1,NA",1,0.002358045651763818,87.2524052065648
"1,2,NA,0,0,NA,2,NA,0",1,0.002358045651763818,87.25476325221656
"0,NA,2,2,2,2,1,NA,2",1,0.002358045651763818,87.25712129786832
"2,1,2,NA,2,2,2,2,NA",1,0.002358045651763818,87.25947934352008
"1,2,1,2,2,1,2,NA,0",1,0.002358045651763818,87.26183738917186
"1,2,1,NA,NA,NA,1,1,NA",1,0.002358045651763818,87.26419543482362
"2,2,2,NA,NA,1,2,1,NA",1,0.002358045651763818,87.26655348047538
"2,NA,NA,2,1,1,2,NA,2",1,0.002358045651763818,87.26891152612714
"2,NA,NA,2,2,1,NA,2,NA",1,0.002358045651763818,87.2712695717789
"0,2,2,2,1,1,NA,2,2",1,0.002358045651763818,87.27362761743068
"NA,0,2,2,2,2,NA,NA,1",1,0.002358045651763818,87.27598566308244
"0,2,NA,0,NA,2,NA,1,NA",1,0.002358045651763818,87.2783437087342
"2,NA,NA,NA,NA,NA,1,2,1",1,0.002358045651763818,87.28070175438597
"NA,NA,0,NA,1,0,0,NA,NA",1,0.002358045651763818,87.28305980003773
"2,NA,NA,2,1,2,2,2,2",1,0.002358045651763818,87.2854178456895
"2,1,NA,2,2,NA,2,1,1",1,0.002358045651763818,87.28777589134125
"1,2,2,2,NA,NA,NA,2,1",1,0.002358045651763818,87.29013393699302
"2,NA,NA,2,1,1,NA,2,NA",1,0.002358045651763818,87.29249198264478
"NA,0,2,2,1,2,1,NA,NA",1,0.002358045651763818,87.29485002829655
"1,1,2,2,2,NA,0,0,NA",1,0.002358045651763818,87.29720807394831
"0,2,2,NA,0,NA,2,2,NA",1,0.002358045651763818,87.29956611960009
"1,NA,2,NA,2,2,2,NA,NA",1,0.002358045651763818,87.30192416525185
"0,0,0,0,0,NA,2,2,0",1,0.002358045651763818,87.30428221090361
"NA,2,2,0,1,NA,NA,NA,NA",1,0.002358045651763818,87.30664025655537
"2,NA,0,2,2,1,NA,NA,2",1,0.002358045651763818,87.30899830220713
"0,NA,1,2,1,NA,2,NA,NA",1,0.002358045651763818,87.31135634785889
"2,NA,1,2,2,NA,0,NA,NA",1,0.002358045651763818,87.31371439351065
"NA,0,NA,1,2,1,2,NA,NA",1,0.002358045651763818,87.31607243916241
"0,1,1,2,2,2,1,NA,2",1,0.002358045651763818,87.31843048481419
"2,0,2,1,2,0,0,0,NA",1,0.002358045651763818,87.32078853046595
"NA,2,NA,NA,0,2,1,NA,NA",1,0.002358045651763818,87.32314657611772
"1,2,2,NA,NA,2,NA,1,NA",1,0.002358045651763818,87.32550462176948
"2,NA,2,1,2,NA,0,NA,NA",1,0.002358045651763818,87.32786266742124
"2,2,1,2,2,1,2,1,1",1,0.002358045651763818,87.330220713073
"2,2,1,0,1,2,2,2,2",1,0.002358045651763818,87.33257875872476
"NA,NA,NA,1,1,2,1,NA,1",1,0.002358045651763818,87.33493680437653
"2,2,NA,2,1,NA,NA,NA,1",1,0.002358045651763818,87.3372948500283
"0,NA,2,2,2,NA,2,NA,0",1,0.002358045651763818,87.33965289568006
"1,NA,NA,NA,2,2,2,NA,1",1,0.002358045651763818,87.34201094133182
"0,1,2,NA,NA,2,2,2,NA",1,0.002358045651763818,87.3443689869836
"2,NA,NA,NA,NA,0,NA,NA,2",1,0.002358045651763818,87.34672703263536
"NA,NA,0,2,NA,2,1,2,NA",1,0.002358045651763818,87.34908507828712
"2,2,1,2,2,2,1,0,2",1,0.002358045651763818,87.35144312393888
"1,2,NA,2,1,NA,2,1,1",1,0.002358045651763818,87.35380116959064
"NA,0,1,NA,NA,NA,NA,2,1",1,0.002358045651763818,87.3561592152424
"NA,0,1,NA,NA,2,0,NA,NA",1,0.002358045651763818,87.35851726089417
"NA,NA,0,2,1,NA,0,NA,1",1,0.002358045651763818,87.36087530654594
"1,2,2,2,NA,2,2,2,NA",1,0.002358045651763818,87.3632333521977
"2,1,NA,2,0,NA,2,0,NA",1,0.002358045651763818,87.36559139784946
"NA,NA,NA,NA,NA,2,0,2,2",1,0.002358045651763818,87.36794944350123
"2,NA,NA,0,0,2,0,2,NA",1,0.002358045651763818,87.37030748915299
"NA,1,NA,0,2,0,1,NA,NA",1,0.002358045651763818,87.37266553480475
"2,2,2,1,1,NA,1,2,2",1,0.002358045651763818,87.37502358045651
"0,0,2,2,2,NA,1,NA,NA",1,0.002358045651763818,87.37738162610829
"1,2,2,NA,NA,NA,NA,0,NA",1,0.002358045651763818,87.37973967176005
"0,2,2,2,2,2,0,NA,1",1,0.002358045651763818,87.38209771741181
"1,2,2,2,2,2,0,0,0",1,0.002358045651763818,87.38445576306357
"NA,1,NA,0,NA,0,NA,0,NA",1,0.002358045651763818,87.38681380871533
"2,1,NA,2,0,2,2,NA,0",1,0.002358045651763818,87.38917185436709
"2,1,0,0,2,NA,0,0,0",1,0.002358045651763818,87.39152990001887
"0,2,0,2,0,2,0,NA,NA",1,0.002358045651763818,87.39388794567063
"NA,NA,2,2,2,0,NA,2,2",1,0.002358045651763818,87.3962459913224
"1,2,2,2,2,NA,NA,2,2",1,0.002358045651763818,87.39860403697416
"1,2,1,2,2,2,2,0,2",1,0.002358045651763818,87.40096208262592
"NA,2,2,2,0,NA,1,1,2",1,0.002358045651763818,87.40332012827768
"NA,2,2,2,2,NA,2,0,2",1,0.002358045651763818,87.40567817392945
"NA,2,2,1,2,1,0,2,1",1,0.002358045651763818,87.4080362195812
"2,NA,1,2,2,NA,1,2,NA",1,0.002358045651763818,87.41039426523297
"1,1,2,2,0,2,2,NA,0",1,0.002358045651763818,87.41275231088473
"0,0,2,NA,1,2,0,2,NA",1,0.002358045651763818,87.4151103565365
"NA,2,2,2,0,2,0,2,2",1,0.002358045651763818,87.41746840218826
"0,0,1,2,2,2,2,NA,NA",1,0.002358045651763818,87.41982644784004
"NA,NA,2,NA,2,NA,0,2,NA",1,0.002358045651763818,87.4221844934918
"1,2,NA,0,0,2,0,2,0",1,0.002358045651763818,87.42454253914356
"1,NA,0,2,2,NA,NA,0,1",1,0.002358045651763818,87.42690058479532
"NA,1,2,NA,NA,NA,NA,NA,2",1,0.002358045651763818,87.42925863044708
"1,0,0,NA,1,NA,NA,2,NA",1,0.002358045651763818,87.43161667609884
"NA,NA,NA,2,2,2,1,2,1",1,0.002358045651763818,87.43397472175062
"2,0,2,2,2,1,1,2,NA",1,0.002358045651763818,87.43633276740238
"0,2,2,NA,NA,NA,NA,1,NA",1,0.002358045651763818,87.43869081305414
"2,2,0,1,2,2,2,0,NA",1,0.002358045651763818,87.44104885870591
"NA,1,1,NA,NA,NA,1,1,NA",1,0.002358045651763818,87.44340690435767
"NA,2,1,1,2,1,2,1,NA",1,0.002358045651763818,87.44576495000943
"1,2,0,1,1,NA,2,2,2",1,0.002358045651763818,87.4481229956612
"2,1,1,1,2,NA,1,2,1",1,0.002358045651763818,87.45048104131295
"1,NA,0,2,0,2,2,NA,NA",1,0.002358045651763818,87.45283908696473
"NA,NA,2,2,1,NA,NA,1,1",1,0.002358045651763818,87.45519713261649
"NA,1,NA,NA,NA,2,0,2,1",1,0.002358045651763818,87.45755517826825
"2,1,NA,0,1,NA,NA,2,0",1,0.002358045651763818,87.45991322392001
"NA,0,NA,2,2,0,2,NA,2",1,0.002358045651763818,87.46227126957177
"2,0,NA,1,2,0,1,NA,2",1,0.002358045651763818,87.46462931522355
"NA,1,NA,2,0,NA,0,NA,2",1,0.002358045651763818,87.46698736087531
"NA,2,2,2,0,2,NA,NA,2",1,0.002358045651763818,87.46934540652707
"2,NA,2,2,1,2,2,2,NA",1,0.002358045651763818,87.47170345217884
"NA,NA,2,NA,NA,0,NA,2,2",1,0.002358045651763818,87.4740614978306
"NA,2,0,0,0,0,0,NA,NA",1,0.002358045651763818,87.47641954348236
"2,2,NA,0,2,1,2,NA,0",1,0.002358045651763818,87.47877758913413
"NA,2,1,1,1,2,1,2,NA",1,0.002358045651763818,87.48113563478589
"NA,0,NA,2,2,0,NA,1,2",1,0.002358045651763818,87.48349368043765
"0,1,0,2,2,NA,NA,NA,2",1,0.002358045651763818,87.48585172608941
"NA,NA,NA,NA,NA,NA,NA,0,1",1,0.002358045651763818,87.48820977174118
"NA,NA,2,0,NA,1,NA,NA,NA",1,0.002358045651763818,87.49056781739296
"NA,0,2,0,NA,0,NA,NA,2",1,0.002358045651763818,87.49292586304472
"NA,0,2,2,NA,NA,2,NA,NA",1,0.002358045651763818,87.49528390869648
"2,0,2,2,2,0,0,2,1",1,0.002358045651763818,87.49764195434824
"2,0,1,NA,2,NA,NA,2,NA",1,0.002358045651763818,87.5
